CustomerID,Recency,Frequency,Monetary,Cluster,AOV,Segment
16812,361,4,2392.0,0,598.0,Loyal Customers
16813,8,10,1652.18,3,165.22,Recent Big Spenders
16815,454,2,406.02,1,203.01,Inactive/At-Risk Customers
16816,103,4,417.06,2,104.26,Frequent Low-Spenders
16817,3,13,2560.7,3,196.98,Recent Big Spenders
16818,11,11,3349.57,3,304.51,Recent Big Spenders
16819,465,2,182.59,1,91.3,Inactive/At-Risk Customers
16820,96,1,497.61,2,497.61,Frequent Low-Spenders
16821,382,1,113.35,1,113.35,Inactive/At-Risk Customers
16822,686,1,181.39,1,181.39,Inactive/At-Risk Customers
16823,227,7,2243.09,0,320.44,Loyal Customers
16824,16,3,686.24,2,228.75,Frequent Low-Spenders
16825,39,5,1826.89,0,365.38,Loyal Customers
16826,51,1,341.7,2,341.7,Frequent Low-Spenders
16827,393,5,392.13,1,78.43,Inactive/At-Risk Customers
16828,93,2,128.5,2,64.25,Frequent Low-Spenders
16829,157,2,513.32,2,256.66,Frequent Low-Spenders
16830,39,4,1207.5,0,301.88,Loyal Customers
16831,565,1,91.8,1,91.8,Inactive/At-Risk Customers
16832,184,5,417.61,2,83.52,Frequent Low-Spenders
16833,1,6,2409.04,0,401.51,Loyal Customers
16834,228,2,898.9599999999999,2,449.48,Frequent Low-Spenders
16835,128,6,1456.66,0,242.78,Loyal Customers
16836,40,4,782.37,2,195.59,Frequent Low-Spenders
16837,31,11,3170.98,3,288.27,Recent Big Spenders
16838,197,4,1159.61,0,289.9,Loyal Customers
16840,603,2,139.85,1,69.92,Inactive/At-Risk Customers
16842,101,3,1264.19,2,421.4,Frequent Low-Spenders
16844,563,2,614.34,1,307.17,Inactive/At-Risk Customers
16845,618,1,253.88,1,253.88,Inactive/At-Risk Customers
16846,50,3,842.41,2,280.8,Frequent Low-Spenders
16847,43,2,614.89,2,307.44,Frequent Low-Spenders
16848,53,4,1411.62,0,352.9,Loyal Customers
16849,187,1,124.57,2,124.57,Frequent Low-Spenders
16850,334,1,332.40999999999997,1,332.41,Inactive/At-Risk Customers
16851,4,3,342.45,2,114.15,Frequent Low-Spenders
16852,10,2,144.91,2,72.46,Frequent Low-Spenders
16854,417,2,1408.96,1,704.48,Inactive/At-Risk Customers
16855,24,2,328.4,2,164.2,Frequent Low-Spenders
16856,15,3,358.49,2,119.5,Frequent Low-Spenders
16857,443,1,352.8,1,352.8,Inactive/At-Risk Customers
16859,145,7,1932.4099999999999,0,276.06,Loyal Customers
16860,453,3,1610.62,1,536.87,Inactive/At-Risk Customers
16861,60,5,946.59,0,189.32,Loyal Customers
16862,547,4,662.3299999999999,1,165.58,Inactive/At-Risk Customers
16863,31,3,834.27,2,278.09,Frequent Low-Spenders
16864,434,2,409.25,1,204.62,Inactive/At-Risk Customers
16865,402,1,130.95,1,130.95,Inactive/At-Risk Customers
16866,141,3,207.74,2,69.25,Frequent Low-Spenders
16867,690,1,76.74000000000001,1,76.74,Inactive/At-Risk Customers
16868,394,3,384.56,1,128.19,Inactive/At-Risk Customers
16869,23,4,817.12,2,204.28,Frequent Low-Spenders
16870,469,1,450.15999999999997,1,450.16,Inactive/At-Risk Customers
16871,22,6,2812.34,3,468.72,Recent Big Spenders
16872,77,6,1213.1299999999999,0,202.19,Loyal Customers
16874,379,1,209.89,1,209.89,Inactive/At-Risk Customers
16876,404,1,136.01,1,136.01,Inactive/At-Risk Customers
16877,12,6,846.62,0,141.1,Loyal Customers
16878,84,1,13.3,2,13.3,Frequent Low-Spenders
16880,31,8,1813.21,0,226.65,Loyal Customers
16881,67,1,432.0,2,432.0,Frequent Low-Spenders
16882,67,3,705.12,2,235.04,Frequent Low-Spenders
16884,38,4,1070.97,0,267.74,Loyal Customers
16885,15,4,684.6,2,171.15,Frequent Low-Spenders
16886,456,1,134.0,1,134.0,Inactive/At-Risk Customers
16887,35,3,658.17,2,219.39,Frequent Low-Spenders
16888,401,3,434.2,1,144.73,Inactive/At-Risk Customers
16889,195,6,2526.65,0,421.11,Loyal Customers
16890,477,3,285.40999999999997,1,95.14,Inactive/At-Risk Customers
16891,2,11,1727.94,3,157.09,Recent Big Spenders
16892,1,7,754.75,0,107.82,Loyal Customers
16893,367,2,249.89000000000001,1,124.94,Inactive/At-Risk Customers
16894,502,3,1306.96,1,435.65,Inactive/At-Risk Customers
16895,65,5,1102.9,0,220.58,Loyal Customers
16896,555,1,103.95,1,103.95,Inactive/At-Risk Customers
16897,299,2,289.78000000000003,1,144.89,Inactive/At-Risk Customers
16898,26,5,885.21,0,177.04,Loyal Customers
16899,8,8,1695.77,0,211.97,Loyal Customers
16900,17,3,887.11,2,295.7,Frequent Low-Spenders
16901,729,1,204.26,1,204.26,Inactive/At-Risk Customers
16902,116,1,1706.88,2,1706.88,Frequent Low-Spenders
16903,29,3,1041.75,2,347.25,Frequent Low-Spenders
16906,82,7,1410.92,0,201.56,Loyal Customers
16907,29,9,1470.89,0,163.43,Loyal Customers
16908,722,1,252.59,1,252.59,Inactive/At-Risk Customers
16909,72,1,379.14,2,379.14,Frequent Low-Spenders
16910,4,8,1508.96,0,188.62,Loyal Customers
16911,636,2,255.25,1,127.62,Inactive/At-Risk Customers
16913,290,3,423.91,2,141.3,Frequent Low-Spenders
16914,36,1,183.76,2,183.76,Frequent Low-Spenders
16915,9,11,1543.18,3,140.29,Recent Big Spenders
16916,24,4,902.02,2,225.5,Frequent Low-Spenders
16917,277,2,1851.88,0,925.94,Loyal Customers
16918,50,16,3206.54,3,200.41,Recent Big Spenders
16920,411,1,355.45,1,355.45,Inactive/At-Risk Customers
16921,61,3,409.21,2,136.4,Frequent Low-Spenders
16922,573,1,611.08,1,611.08,Inactive/At-Risk Customers
16924,21,3,829.89,2,276.63,Frequent Low-Spenders
16925,540,1,125.64999999999999,1,125.65,Inactive/At-Risk Customers
16926,371,5,1169.61,0,233.92,Loyal Customers
16927,116,3,543.05,2,181.02,Frequent Low-Spenders
16929,4,7,1295.39,0,185.06,Loyal Customers
16930,26,3,378.89,2,126.3,Frequent Low-Spenders
16932,53,3,412.55,2,137.52,Frequent Low-Spenders
16933,1,9,3099.3,3,344.37,Recent Big Spenders
16934,55,6,2083.14,0,347.19,Loyal Customers
16935,382,3,530.86,1,176.95,Inactive/At-Risk Customers
16936,26,2,548.29,2,274.14,Frequent Low-Spenders
16937,499,1,196.25,1,196.25,Inactive/At-Risk Customers
16939,489,3,433.85,1,144.62,Inactive/At-Risk Customers
16941,612,1,33.0,1,33.0,Inactive/At-Risk Customers
16942,13,9,1904.99,3,211.67,Recent Big Spenders
16943,212,5,1299.49,0,259.9,Loyal Customers
16944,610,1,101.36,1,101.36,Inactive/At-Risk Customers
16946,383,5,1222.04,0,244.41,Loyal Customers
16947,236,5,955.21,0,191.04,Loyal Customers
16948,139,7,868.77,0,124.11,Loyal Customers
16949,4,6,1286.27,0,214.38,Loyal Customers
16950,57,10,3541.77,3,354.18,Recent Big Spenders
16951,135,3,1277.75,2,425.92,Frequent Low-Spenders
16952,109,5,795.83,0,159.17,Loyal Customers
16953,30,1,20.8,2,20.8,Frequent Low-Spenders
16955,185,6,1120.31,0,186.72,Loyal Customers
16956,18,1,308.74,2,308.74,Frequent Low-Spenders
16957,239,2,416.64,2,208.32,Frequent Low-Spenders
16958,435,1,778.49,1,778.49,Inactive/At-Risk Customers
16959,87,1,117.35,2,117.35,Frequent Low-Spenders
16960,39,8,1990.8799999999999,0,248.86,Loyal Customers
16961,116,3,794.56,2,264.85,Frequent Low-Spenders
16962,410,1,251.04,1,251.04,Inactive/At-Risk Customers
16963,187,1,110.55,2,110.55,Frequent Low-Spenders
16964,733,2,207.85000000000002,1,103.93,Inactive/At-Risk Customers
16965,227,1,201.19,2,201.19,Frequent Low-Spenders
16966,8,7,2154.97,0,307.85,Loyal Customers
16967,189,1,319.02,2,319.02,Frequent Low-Spenders
16968,4,2,439.43,2,219.72,Frequent Low-Spenders
16969,39,3,650.41,2,216.8,Frequent Low-Spenders
16970,626,1,71.4,1,71.4,Inactive/At-Risk Customers
16971,38,1,357.21,2,357.21,Frequent Low-Spenders
16972,383,2,749.0,1,374.5,Inactive/At-Risk Customers
16973,386,1,127.0,1,127.0,Inactive/At-Risk Customers
16974,523,2,365.5,1,182.75,Inactive/At-Risk Customers
16975,423,3,926.12,1,308.71,Inactive/At-Risk Customers
16976,267,1,251.51999999999998,2,251.52,Frequent Low-Spenders
16977,395,4,496.0,1,124.0,Inactive/At-Risk Customers
16978,78,3,768.88,2,256.29,Frequent Low-Spenders
16979,4,9,2859.74,3,317.75,Recent Big Spenders
16980,255,3,1422.83,0,474.28,Loyal Customers
16982,61,1,384.06,2,384.06,Frequent Low-Spenders
16983,13,11,3490.53,3,317.32,Recent Big Spenders
16987,3,11,2521.4,3,229.22,Recent Big Spenders
16988,5,2,382.67,2,191.34,Frequent Low-Spenders
16989,7,6,1133.25,0,188.88,Loyal Customers
16990,219,2,344.0,2,172.0,Frequent Low-Spenders
16991,421,1,1041.21,1,1041.21,Inactive/At-Risk Customers
16993,464,2,1950.95,1,975.48,Inactive/At-Risk Customers
16996,30,9,2123.61,3,235.96,Recent Big Spenders
16997,288,3,702.0,2,234.0,Frequent Low-Spenders
16998,150,5,402.0,2,80.4,Frequent Low-Spenders
16999,23,2,484.82,2,242.41,Frequent Low-Spenders
17000,396,2,406.3,1,203.15,Inactive/At-Risk Customers
17002,86,7,2571.55,3,367.36,Recent Big Spenders
17003,402,4,828.21,1,207.05,Inactive/At-Risk Customers
17004,46,4,2324.36,0,581.09,Loyal Customers
17005,471,2,622.36,1,311.18,Inactive/At-Risk Customers
17006,5,8,1635.27,0,204.41,Loyal Customers
17007,51,7,1120.1,0,160.01,Loyal Customers
17008,429,1,81.36,1,81.36,Inactive/At-Risk Customers
17009,551,1,242.06,1,242.06,Inactive/At-Risk Customers
17010,18,1,195.35999999999999,2,195.36,Frequent Low-Spenders
17011,30,3,671.7,2,223.9,Frequent Low-Spenders
17012,725,1,360.61,1,360.61,Inactive/At-Risk Customers
17014,8,3,583.43,2,194.48,Frequent Low-Spenders
17015,29,3,1838.61,0,612.87,Loyal Customers
17016,577,1,552.4,1,552.4,Inactive/At-Risk Customers
17018,41,6,2287.7,0,381.28,Loyal Customers
17019,11,11,3602.29,3,327.48,Recent Big Spenders
17020,542,2,935.62,1,467.81,Inactive/At-Risk Customers
17021,442,6,1182.22,0,197.04,Loyal Customers
17022,31,2,260.0,2,130.0,Frequent Low-Spenders
17023,417,3,800.18,1,266.73,Inactive/At-Risk Customers
17024,45,3,95.85,2,31.95,Frequent Low-Spenders
17025,61,5,1349.67,0,269.93,Loyal Customers
17026,185,3,175.83,2,58.61,Frequent Low-Spenders
17027,79,9,1310.63,0,145.63,Loyal Customers
17028,581,3,1593.83,1,531.28,Inactive/At-Risk Customers
17029,111,7,2137.3,0,305.33,Loyal Customers
17030,64,1,146.87,2,146.87,Frequent Low-Spenders
17031,12,6,2773.85,0,462.31,Loyal Customers
17032,548,8,2984.32,3,373.04,Recent Big Spenders
17033,86,4,1332.79,0,333.2,Loyal Customers
17034,16,5,1276.42,0,255.28,Loyal Customers
17035,246,4,613.59,2,153.4,Frequent Low-Spenders
17036,383,1,176.9,1,176.9,Inactive/At-Risk Customers
17037,88,1,1267.32,2,1267.32,Frequent Low-Spenders
17038,30,2,743.17,2,371.58,Frequent Low-Spenders
17039,604,1,1954.99,1,1954.99,Inactive/At-Risk Customers
17040,138,2,463.25,2,231.62,Frequent Low-Spenders
17041,27,6,1655.2,0,275.87,Loyal Customers
17042,3,5,1036.58,0,207.32,Loyal Customers
17043,32,8,2593.65,3,324.21,Recent Big Spenders
17045,113,5,827.6800000000001,0,165.54,Loyal Customers
17046,157,5,1906.07,0,381.21,Loyal Customers
17047,85,6,2289.23,0,381.54,Loyal Customers
17048,118,7,2071.68,0,295.95,Loyal Customers
17051,194,4,706.49,2,176.62,Frequent Low-Spenders
17052,28,1,399.09,2,399.09,Frequent Low-Spenders
17053,131,1,498.48,2,498.48,Frequent Low-Spenders
17054,28,5,1356.33,0,271.27,Loyal Customers
17055,446,1,232.85,1,232.85,Inactive/At-Risk Customers
17056,738,1,128.60000000000002,1,128.6,Inactive/At-Risk Customers
17057,596,1,294.74,1,294.74,Inactive/At-Risk Customers
17058,82,3,1179.89,2,393.3,Frequent Low-Spenders
17060,266,1,234.23999999999998,2,234.24,Frequent Low-Spenders
17062,314,6,889.75,0,148.29,Loyal Customers
17063,21,13,3638.53,3,279.89,Recent Big Spenders
17064,59,3,855.45,2,285.15,Frequent Low-Spenders
17065,638,2,194.70000000000002,1,97.35,Inactive/At-Risk Customers
17066,726,1,228.34,1,228.34,Inactive/At-Risk Customers
17067,725,3,454.53999999999996,1,151.51,Inactive/At-Risk Customers
17070,114,2,437.42,2,218.71,Frequent Low-Spenders
17071,28,13,3793.71,3,291.82,Recent Big Spenders
17072,625,1,273.35,1,273.35,Inactive/At-Risk Customers
17073,18,4,1446.09,0,361.52,Loyal Customers
17074,563,1,203.05,1,203.05,Inactive/At-Risk Customers
17075,18,10,2236.63,3,223.66,Recent Big Spenders
17076,36,6,1242.75,0,207.12,Loyal Customers
17077,578,1,306.0,1,306.0,Inactive/At-Risk Customers
17078,36,2,378.2,2,189.1,Frequent Low-Spenders
17079,78,1,118.8,2,118.8,Frequent Low-Spenders
17080,22,7,957.53,0,136.79,Loyal Customers
17081,25,6,949.39,0,158.23,Loyal Customers
17086,7,6,2050.08,0,341.68,Loyal Customers
17087,738,1,221.53,1,221.53,Inactive/At-Risk Customers
17088,28,4,1991.01,0,497.75,Loyal Customers
17089,386,1,128.45,1,128.45,Inactive/At-Risk Customers
17090,4,13,3080.18,3,236.94,Recent Big Spenders
17093,593,1,235.88,1,235.88,Inactive/At-Risk Customers
17094,322,2,402.2,1,201.1,Inactive/At-Risk Customers
17095,23,7,2572.25,3,367.46,Recent Big Spenders
17096,15,11,3697.93,3,336.18,Recent Big Spenders
17097,2,9,1143.36,0,127.04,Loyal Customers
17098,382,3,591.07,1,197.02,Inactive/At-Risk Customers
17099,533,1,582.17,1,582.17,Inactive/At-Risk Customers
17100,18,2,971.74,2,485.87,Frequent Low-Spenders
17101,10,7,2507.05,3,358.15,Recent Big Spenders
17102,262,1,25.5,2,25.5,Frequent Low-Spenders
17103,722,1,424.3,1,424.3,Inactive/At-Risk Customers
17104,424,1,474.03000000000003,1,474.03,Inactive/At-Risk Customers
17105,159,2,665.78,2,332.89,Frequent Low-Spenders
17106,389,1,481.58,1,481.58,Inactive/At-Risk Customers
17108,664,1,174.95,1,174.95,Inactive/At-Risk Customers
17109,29,8,1291.71,0,161.46,Loyal Customers
17110,165,3,499.9,2,166.63,Frequent Low-Spenders
17111,47,2,459.58,2,229.79,Frequent Low-Spenders
17112,503,1,197.57,1,197.57,Inactive/At-Risk Customers
17113,574,6,2305.59,0,384.27,Loyal Customers
17114,6,8,801.12,0,100.14,Loyal Customers
17115,8,7,2761.49,3,394.5,Recent Big Spenders
17116,648,1,389.78,1,389.78,Inactive/At-Risk Customers
17117,288,1,116.2,1,116.2,Inactive/At-Risk Customers
17118,318,1,157.02,1,157.02,Inactive/At-Risk Customers
17119,3,2,606.91,2,303.46,Frequent Low-Spenders
17120,233,1,307.46,2,307.46,Frequent Low-Spenders
17121,403,1,314.74,1,314.74,Inactive/At-Risk Customers
17122,119,4,570.5,2,142.62,Frequent Low-Spenders
17123,162,3,977.17,2,325.72,Frequent Low-Spenders
17124,185,1,294.24,2,294.24,Frequent Low-Spenders
17125,50,1,230.5,2,230.5,Frequent Low-Spenders
17126,152,9,2016.43,3,224.05,Recent Big Spenders
17127,429,5,1155.03,1,231.01,Inactive/At-Risk Customers
17128,335,1,157.09,1,157.09,Inactive/At-Risk Customers
17129,520,1,31.85,1,31.85,Inactive/At-Risk Customers
17131,5,5,2463.17,0,492.63,Loyal Customers
17132,452,2,1220.91,1,610.46,Inactive/At-Risk Customers
17134,107,3,625.3,2,208.43,Frequent Low-Spenders
17135,16,10,1722.18,3,172.22,Recent Big Spenders
17136,662,1,231.68,1,231.68,Inactive/At-Risk Customers
17137,416,6,1099.81,0,183.3,Loyal Customers
17140,247,1,454.12,2,454.12,Frequent Low-Spenders
17141,418,4,727.58,1,181.9,Inactive/At-Risk Customers
17142,239,4,1275.25,0,318.81,Loyal Customers
17143,417,2,880.97,1,440.48,Inactive/At-Risk Customers
17144,1,2,984.57,2,492.28,Frequent Low-Spenders
17145,513,4,3120.91,0,780.23,Loyal Customers
17147,23,9,3199.95,3,355.55,Recent Big Spenders
17148,52,1,124.88,2,124.88,Frequent Low-Spenders
17149,451,1,143.10000000000002,1,143.1,Inactive/At-Risk Customers
17150,377,6,1357.95,0,226.32,Loyal Customers
17151,735,1,231.90000000000003,1,231.9,Inactive/At-Risk Customers
17152,195,4,2016.5,0,504.12,Loyal Customers
17153,24,1,213.78,2,213.78,Frequent Low-Spenders
17154,75,1,329.34,2,329.34,Frequent Low-Spenders
17155,18,7,892.46,0,127.49,Loyal Customers
17156,492,1,591.87,1,591.87,Inactive/At-Risk Customers
17158,32,5,1980.0,0,396.0,Loyal Customers
17159,22,5,2099.59,0,419.92,Loyal Customers
17161,444,1,856.01,1,856.01,Inactive/At-Risk Customers
17162,29,10,1715.46,3,171.55,Recent Big Spenders
17163,22,4,699.78,2,174.94,Frequent Low-Spenders
17164,33,7,2467.35,3,352.48,Recent Big Spenders
17165,284,6,1794.32,0,299.05,Loyal Customers
17166,39,2,206.34,2,103.17,Frequent Low-Spenders
17167,380,3,867.11,1,289.04,Inactive/At-Risk Customers
17168,499,1,400.2,1,400.2,Inactive/At-Risk Customers
17169,58,3,1156.73,2,385.58,Frequent Low-Spenders
17170,374,2,178.68,1,89.34,Inactive/At-Risk Customers
17171,289,2,384.59,2,192.3,Frequent Low-Spenders
17172,79,3,956.5699999999999,2,318.86,Frequent Low-Spenders
17173,5,8,3766.6,3,470.82,Recent Big Spenders
17174,218,1,59.9,2,59.9,Frequent Low-Spenders
17175,44,4,1443.69,0,360.92,Loyal Customers
17176,202,3,902.3199999999999,2,300.77,Frequent Low-Spenders
17177,505,1,119.5,1,119.5,Inactive/At-Risk Customers
17178,731,1,432.96,1,432.96,Inactive/At-Risk Customers
17179,178,6,1507.26,0,251.21,Loyal Customers
17180,56,11,2236.77,3,203.34,Recent Big Spenders
17181,57,3,309.84999999999997,2,103.28,Frequent Low-Spenders
17182,423,2,321.3,1,160.65,Inactive/At-Risk Customers
17183,8,6,3347.31,3,557.88,Recent Big Spenders
17184,569,2,198.41,1,99.2,Inactive/At-Risk Customers
17185,592,3,229.46,1,76.49,Inactive/At-Risk Customers
17186,47,2,144.0,2,72.0,Frequent Low-Spenders
17187,227,2,467.71,2,233.86,Frequent Low-Spenders
17189,106,5,953.63,0,190.73,Loyal Customers
17190,59,7,1725.73,0,246.53,Loyal Customers
17192,536,1,75.28,1,75.28,Inactive/At-Risk Customers
17193,36,9,2310.04,3,256.67,Recent Big Spenders
17194,274,3,807.5,2,269.17,Frequent Low-Spenders
17195,655,1,562.98,1,562.98,Inactive/At-Risk Customers
17196,428,1,327.75,1,327.75,Inactive/At-Risk Customers
17197,30,1,1013.01,2,1013.01,Frequent Low-Spenders
17198,24,3,692.22,2,230.74,Frequent Low-Spenders
17199,582,1,135.04,1,135.04,Inactive/At-Risk Customers
17200,387,4,356.71,1,89.18,Inactive/At-Risk Customers
17201,54,4,1143.1,0,285.77,Loyal Customers
17202,421,1,160.65,1,160.65,Inactive/At-Risk Customers
17205,54,3,999.35,2,333.12,Frequent Low-Spenders
17206,53,1,204.24,2,204.24,Frequent Low-Spenders
17207,652,1,292.62,1,292.62,Inactive/At-Risk Customers
17208,396,1,111.15,1,111.15,Inactive/At-Risk Customers
17209,649,3,595.7,1,198.57,Inactive/At-Risk Customers
17210,393,1,251.72,1,251.72,Inactive/At-Risk Customers
17211,27,13,3743.65,3,287.97,Recent Big Spenders
17212,253,3,794.41,2,264.8,Frequent Low-Spenders
17214,60,6,1059.12,0,176.52,Loyal Customers
17215,464,1,186.15,1,186.15,Inactive/At-Risk Customers
17216,554,1,63.6,1,63.6,Inactive/At-Risk Customers
17217,234,2,210.1,2,105.05,Frequent Low-Spenders
17219,32,2,259.13,2,129.56,Frequent Low-Spenders
17221,7,5,976.62,0,195.32,Loyal Customers
17222,65,6,1579.51,0,263.25,Loyal Customers
17223,310,3,558.04,1,186.01,Inactive/At-Risk Customers
17224,501,1,100.86000000000001,1,100.86,Inactive/At-Risk Customers
17225,582,1,131.15,1,131.15,Inactive/At-Risk Customers
17226,309,3,895.47,1,298.49,Inactive/At-Risk Customers
17227,19,12,1878.9299999999998,3,156.58,Recent Big Spenders
17228,16,13,2820.03,3,216.93,Recent Big Spenders
17229,96,2,318.76,2,159.38,Frequent Low-Spenders
17232,3,2,417.77,2,208.88,Frequent Low-Spenders
17233,35,3,560.86,2,186.95,Frequent Low-Spenders
17234,183,1,149.89000000000001,2,149.89,Frequent Low-Spenders
17235,25,8,1562.98,0,195.37,Loyal Customers
17236,13,12,1929.26,3,160.77,Recent Big Spenders
17237,11,4,994.13,2,248.53,Frequent Low-Spenders
17239,313,4,1189.45,0,297.36,Loyal Customers
17240,596,1,130.6,1,130.6,Inactive/At-Risk Customers
17241,385,12,2736.64,3,228.05,Recent Big Spenders
17242,108,5,2889.2799999999997,0,577.86,Loyal Customers
17244,53,5,1826.04,0,365.21,Loyal Customers
17245,205,2,371.63,2,185.82,Frequent Low-Spenders
17246,547,2,38.92,1,19.46,Inactive/At-Risk Customers
17247,15,1,280.09000000000003,2,280.09,Frequent Low-Spenders
17248,120,2,500.54,2,250.27,Frequent Low-Spenders
17249,429,1,68.03,1,68.03,Inactive/At-Risk Customers
17250,4,2,381.96999999999997,2,190.98,Frequent Low-Spenders
17251,363,3,798.98,1,266.33,Inactive/At-Risk Customers
17252,117,2,348.90999999999997,2,174.46,Frequent Low-Spenders
17253,18,1,178.26,2,178.26,Frequent Low-Spenders
17254,5,3,469.48,2,156.49,Frequent Low-Spenders
17255,41,4,781.7,2,195.42,Frequent Low-Spenders
17256,107,5,498.93,2,99.79,Frequent Low-Spenders
17257,436,2,189.78,1,94.89,Inactive/At-Risk Customers
17258,397,2,417.3,1,208.65,Inactive/At-Risk Customers
17259,148,6,1452.39,0,242.07,Loyal Customers
17260,411,1,120.95,1,120.95,Inactive/At-Risk Customers
17261,510,1,221.59,1,221.59,Inactive/At-Risk Customers
17262,52,11,2488.76,3,226.25,Recent Big Spenders
17263,208,1,63.440000000000005,2,63.44,Frequent Low-Spenders
17264,424,1,268.28,1,268.28,Inactive/At-Risk Customers
17265,139,2,550.01,2,275.0,Frequent Low-Spenders
17266,2,5,501.72,2,100.34,Frequent Low-Spenders
17267,127,2,317.2,2,158.6,Frequent Low-Spenders
17268,108,11,1733.8899999999999,3,157.63,Recent Big Spenders
17269,386,1,491.81,1,491.81,Inactive/At-Risk Customers
17270,469,2,601.4499999999999,1,300.72,Inactive/At-Risk Customers
17271,736,1,204.3,1,204.3,Inactive/At-Risk Customers
17272,42,4,2148.63,0,537.16,Loyal Customers
17273,424,1,141.12,1,141.12,Inactive/At-Risk Customers
17274,35,2,573.22,2,286.61,Frequent Low-Spenders
17275,383,1,114.1,1,114.1,Inactive/At-Risk Customers
17276,402,1,502.49,1,502.49,Inactive/At-Risk Customers
17277,228,2,1065.35,2,532.67,Frequent Low-Spenders
17278,241,2,271.24,2,135.62,Frequent Low-Spenders
17279,58,1,187.83,2,187.83,Frequent Low-Spenders
17280,438,1,118.86,1,118.86,Inactive/At-Risk Customers
17281,374,6,797.85,0,132.98,Loyal Customers
17282,130,5,2308.54,0,461.71,Loyal Customers
17283,379,1,188.45999999999998,1,188.46,Inactive/At-Risk Customers
17284,60,8,2788.06,3,348.51,Recent Big Spenders
17285,628,2,407.94,1,203.97,Inactive/At-Risk Customers
17286,22,3,389.18,2,129.73,Frequent Low-Spenders
17288,9,11,2468.43,3,224.4,Recent Big Spenders
17289,32,9,2041.8,3,226.87,Recent Big Spenders
17290,4,8,1487.96,0,186.0,Loyal Customers
17291,308,1,550.8,1,550.8,Inactive/At-Risk Customers
17292,472,2,271.75,1,135.88,Inactive/At-Risk Customers
17294,669,2,467.79,1,233.9,Inactive/At-Risk Customers
17295,29,3,547.0,2,182.33,Frequent Low-Spenders
17296,730,1,338.13,1,338.13,Inactive/At-Risk Customers
17297,17,1,128.18,2,128.18,Frequent Low-Spenders
17298,101,5,954.26,0,190.85,Loyal Customers
17299,12,6,993.23,0,165.54,Loyal Customers
17300,391,2,393.64,1,196.82,Inactive/At-Risk Customers
17301,21,2,294.39,2,147.2,Frequent Low-Spenders
17302,15,5,1135.6299999999999,0,227.13,Loyal Customers
17303,361,1,250.04,1,250.04,Inactive/At-Risk Customers
17304,534,1,111.5,1,111.5,Inactive/At-Risk Customers
17305,649,1,2135.46,1,2135.46,Inactive/At-Risk Customers
17309,95,3,320.39,2,106.8,Frequent Low-Spenders
17310,387,2,1025.1,1,512.55,Inactive/At-Risk Customers
17311,78,6,3566.56,3,594.43,Recent Big Spenders
17312,139,3,644.3000000000001,2,214.77,Frequent Low-Spenders
17313,31,1,2328.84,0,2328.84,Loyal Customers
17316,420,1,124.45,1,124.45,Inactive/At-Risk Customers
17317,46,3,2600.34,0,866.78,Loyal Customers
17318,725,1,157.33,1,157.33,Inactive/At-Risk Customers
17319,669,1,29.1,1,29.1,Inactive/At-Risk Customers
17320,100,6,2444.85,0,407.48,Loyal Customers
17321,8,6,1665.21,0,277.54,Loyal Customers
17322,376,5,922.59,1,184.52,Inactive/At-Risk Customers
17323,15,12,1551.04,3,129.25,Recent Big Spenders
17324,18,12,2171.07,3,180.92,Recent Big Spenders
17325,280,3,609.5699999999999,2,203.19,Frequent Low-Spenders
17326,408,2,312.35,1,156.18,Inactive/At-Risk Customers
17327,410,2,152.35,1,76.18,Inactive/At-Risk Customers
17328,673,1,104.7,1,104.7,Inactive/At-Risk Customers
17329,14,5,998.53,0,199.71,Loyal Customers
17330,23,4,423.8,2,105.95,Frequent Low-Spenders
17331,124,1,175.2,2,175.2,Frequent Low-Spenders
17332,528,5,838.27,1,167.65,Inactive/At-Risk Customers
17333,86,1,494.25,2,494.25,Frequent Low-Spenders
17334,302,3,635.15,1,211.72,Inactive/At-Risk Customers
17335,384,2,497.04,1,248.52,Inactive/At-Risk Customers
17336,472,1,81.12,1,81.12,Inactive/At-Risk Customers
17337,151,4,1981.06,0,495.26,Loyal Customers
17339,94,3,302.36,2,100.79,Frequent Low-Spenders
17341,157,5,1272.21,0,254.44,Loyal Customers
17342,380,4,1227.54,1,306.88,Inactive/At-Risk Customers
17343,355,6,1259.94,0,209.99,Loyal Customers
17344,46,2,457.36,2,228.68,Frequent Low-Spenders
17345,15,10,1586.6299999999999,3,158.66,Recent Big Spenders
17347,86,1,228.96,2,228.96,Frequent Low-Spenders
17348,15,9,2442.29,3,271.37,Recent Big Spenders
17349,179,5,772.41,0,154.48,Loyal Customers
17350,8,7,1893.701,0,270.53,Loyal Customers
17351,36,12,1988.23,3,165.69,Recent Big Spenders
17352,696,1,36.25,1,36.25,Inactive/At-Risk Customers
17353,129,4,3242.0,0,810.5,Loyal Customers
17354,51,4,3133.96,0,783.49,Loyal Customers
17355,386,1,273.31,1,273.31,Inactive/At-Risk Customers
17356,312,5,946.47,0,189.29,Loyal Customers
17357,24,2,384.39,2,192.2,Frequent Low-Spenders
17358,303,5,861.01,0,172.2,Loyal Customers
17359,11,2,284.46,2,142.23,Frequent Low-Spenders
17360,17,6,1200.51,0,200.08,Loyal Customers
17361,49,5,871.79,0,174.36,Loyal Customers
17362,239,7,1024.04,0,146.29,Loyal Customers
